"hmain","hname","province_id","hlevel","hclass","hrib","hfund","hpmodel","catm","htype","subtype","datein","dateout","remark","weight","status_uc","hname_title","hname_name","hmain9","f_hcap","f_hreserve","cross_province","hid","ingest_tm"
"01009",รพ.สต.พระยาอนุบาลดิตถกรรม (เสน โกศะโยดม),"1200","36",P,"54",,I,"12020102","0010","001005",2005-11-03 00:00:00.000,,ด่วนที่สุด ที่ นบ 0032.02/151 ลว.11ม.ค.65 เรื่องแจ้งผลการตรวจสอบรายชื่อหน่วยบริการสาธารณสุข (แก้ไขชื่อจาก รพ.สต.พระยาอนุบาลดิตถกรรม (เสน โกศะโยดม) เป็น รพ.สต.วัดสนามนอก)/9-3-65 //ด่วนที่สุด ที่ นบ 0033.02/4017 ลว.9 มิ.ย..65 เรื่องแจ้งผลการตรวจสอบรายชื่อหน่วยบริการสาธารณสุข (แก้ไขชื่อจาก รพ.สต.วัดสนามนอก เป็น รพ.สต.พระยาอนุบาลดิตถกรรม (เสน โกศะโยดม แก้ไขที่ตั้งจาก ซ.วัดสวนใหญ่ ถ.บางกรวยไทรน้อย ม. 2 เป็น ม.2)/15-6-65,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,พระยาอนุบาลดิตถกรรม (เสน โกศะโยดม),"000100900",,,N,48834,"20240410185051"
"01010",รพ.สต.บางสีทอง,"1200","36",P,"54",,,"12020303","0016","001601",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,บางสีทอง,"000101000",,,N,48835,"20240410185051"
"01011",รพ.สต.บางขนุน,"1200","36",P,"54",,I,"12020403","0016","001601",2005-11-03 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,บางขนุน,"000101100",,,N,48836,"20240410185051"
"01012",รพ.สต.บางขุนกอง,"1200","36",P,"54",,I,"12020503","0016","001601",2002-10-01 00:00:00.000,,ด่วนที่สุด ที่ นบ 0033.02/4017 ลว.9 มิ.ย..65 เรื่องแจ้งผลการตรวจสอบรายชื่อหน่วยบริการสาธารณสุข (แก้ไขที่ตั้งจาก ซอยวัดไทเจริญ ถนนราชพฤกษ์ เป็น 80/2 ซอยวัดไทยเจริญ ถนนราชพฤกษ์)/15-6-65,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,บางขุนกอง,"000101200",,,N,48837,"20240410185051"
"01013",รพ.สต.บางไกรใน ต.บางขุนกอง,"1200","36",P,"54",,I,"12020504","0010","001005",2005-11-03 00:00:00.000,,ด่วนที่สุด ที่ นบ 0032.02/151 ลว.11ม.ค.65 เรื่องแจ้งผลการตรวจสอบรายชื่อหน่วยบริการสาธารณสุข (แก้ไขชื่อจาก รพ.สต.วัดบางไกรใน เป็น รพ.สต.วัดบางไกรใน ต.บางขุนกอง)/28-1-65 //ด่วนที่สุด ที่ นบ 0033.02/4017 ลว.9 มิ.ย..65 เรื่องแจ้งผลการตรวจสอบรายชื่อหน่วยบริการสาธารณสุข (แก้ไขชื่อจาก รพ.สต.วัดบางไกรใน ต.บางขุนกอง เป็น รพ.สต.บางไกรใน ต.บางขุนกอง )/15-6-65,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,บางไกรใน ต.บางขุนกอง,"000101300",,,N,48838,"20240410185051"
"01014",รพ.สต.วัดหูช้าง,"1200","36",P,"54",,,"12020601","0016","001601",2005-11-03 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,วัดหูช้าง,"000101400",,,N,48839,"20240410185051"
"01015",รพ.สต.บางคูเวียง,"1200","36",P,"54",,,"12020602","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,บางคูเวียง,"000101500",,,N,48840,"20240410185051"
"01016",รพ.สต.มหาสวัสดิ์,"1200","36",P,"54",,,"12020707","0010","001005",2005-11-03 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,มหาสวัสดิ์,"000101600",,,N,48841,"20240410185051"
"01017",รพ.สต.ปลายบาง,"1200","36",P,"54",,,"12020801","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,ปลายบาง,"000101700",,,N,48842,"20240410185051"
"01018",รพ.สต.วัดสุนทรธรรมมิการาม,"1200","36",P,"54",,,"12020805","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,วัดสุนทรธรรมมิการาม,"000101800",,,N,48843,"20240410185051"
"01019",รพ.สต.ศาลากลาง,"1200","36",P,"54",,,"12020903","0016","001601",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,ศาลากลาง,"000101900",,,N,48844,"20240410185051"
"01020",รพ.สต.บางใหญ่,"1200","36",P,"54",,,"12030504","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,บางใหญ่,"000102000",,,N,48845,"20240410185051"
"01021",รพ.สต.บ้านคลองโยง,"1200","36",P,"54",,,"12030506","0016","001601",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,บ้านคลองโยง,"000102100",,,N,48846,"20240410185051"
"01619",รพ.สต.วัดโคก,"1800","36",P,"54",,,"18020202","0016","001601",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,วัดโคก,"000161900",,,N,49441,"20240410185051"
"01620",รพ.สต.ศิลาดาน,"1800","36",P,"54",,,"18020302","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,ศิลาดาน,"000162000",,,N,49442,"20240410185051"
"01621",รพ.สต.ท่าฉนวน,"1800","36",P,"54",,,"18020401","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,ท่าฉนวน,"000162100",,,N,49443,"20240410185051"
"01622",รพ.สต.บ้านหางน้ำ,"1800","36",P,"54",,I,"18020408","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,บ้านหางน้ำ,"000162200",,,N,49444,"20240410185051"
"01623",รพ.สต.ไร่พัฒนา,"1800","36",P,"54",,,"18020602","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,ไร่พัฒนา,"000162300",,,N,49445,"20240410185051"
"01624",รพ.สต.อู่ตะเภา,"1800","36",P,"54",,,"18020703","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,อู่ตะเภา,"000162400",,,N,49446,"20240410185051"
"01625",รพ.สต.หนองน้อย,"1800","36",P,"54",,,"18030304","0016","001601",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,หนองน้อย,"000162500",,,N,49447,"20240410185051"
"01626",รพ.สต.หนองบัว,"1800","36",P,"54",,,"18030402","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,หนองบัว,"000162600",,,N,49448,"20240410185051"
"01627",รพ.สต.หนองขุ่น,"1800","36",P,"54",,,"18030601","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,หนองขุ่น,"000162700",,,N,49449,"20240410185051"
"01628",รพ.สต.บ่อแร่,"1800","36",P,"54",,,"18030701","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,บ่อแร่,"000162800",,,N,49450,"20240410185051"
"01629",รพ.สต.วังหมัน,"1800","36",P,"54",,,"18030300","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,วังหมัน,"000162900",,,N,49451,"20240410185051"
"01630",รพ.สต.บ้านวัดกำแพง,"1800","36",P,"54",,,"18040101","0016","001601",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,บ้านวัดกำแพง,"000163000",,,N,49452,"20240410185051"
"01631",รพ.สต.อำเภอสรรพยา,"1800","36",P,"54",,,"18040104","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,อำเภอสรรพยา,"000163100",,,N,49453,"20240410185051"
"01632",รพ.สต.ตลุก,"1800","36",P,"54",,,"18040202","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,ตลุก,"000163200",,,N,49454,"20240410185051"
"01633",รพ.สต.บ้านหนอง,"1800","36",P,"54",,,"18040207","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,บ้านหนอง,"000163300",,,N,49455,"20240410185051"
"01634",รพ.สต.เขาแก้ว,"1800","36",P,"54",,,"18040306","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,เขาแก้ว,"000163400",,,N,49456,"20240410185051"
"01635",รพ.สต.โพนางดำตก,"1800","36",P,"54",,,"18040402","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,โพนางดำตก,"000163500",,,N,49457,"20240410185051"
"01636",รพ.สต.โพนางดำออก,"1800","36",P,"54",,,"18040504","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,โพนางดำออก,"000163600",,,N,49458,"20240410185051"
"01637",รพ.สต.บางหลวง,"1800","36",P,"54",,,"18040604","0010","001005",2002-10-01 00:00:00.000,,เปลี่ยน HTITLE เป็น รพ.สต.,,"1",โรงพยาบาลส่งเสริมสุขภาพตำบล,บางหลวง,"000163700",,,N,49459,"20240410185051"
